time,phase,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw,velocity,steer_angle
102.9,PUSHBACK,-36.6882,-20.6269,0.1337,-31.1407,-13.7776,-2.2479,-1.4665,0.591
103.0,PUSHBACK,-36.8344,-20.6435,0.0813,-31.2135,-13.8551,-2.2585,-1.4766,0.5928
103.1,PUSHBACK,-36.9822,-20.6523,0.0283,-31.2847,-13.9292,-2.2697,-1.4858,0.5942
103.2,PUSHBACK,-37.1312,-20.6534,-0.0251,-31.3541,-13.9997,-2.2814,-1.494,0.5954
103.3,PUSHBACK,-37.2808,-20.6464,-0.079,-31.4215,-14.0665,-2.2938,-1.5007,0.5963
103.4,PUSHBACK,-37.4301,-20.6313,-0.133,-31.4866,-14.1294,-2.3066,-1.5007,0.597
103.5,PUSHBACK,-37.5783,-20.6082,-0.1871,-31.5491,-14.1881,-2.32,-1.5007,0.5976
103.6,PUSHBACK,-37.7251,-20.5771,-0.2413,-31.6086,-14.2426,-2.3337,-1.5007,0.5981
103.7,PUSHBACK,-37.87,-20.5381,-0.2955,-31.665,-14.2927,-2.3479,-1.5007,0.5985
103.8,PUSHBACK,-38.0126,-20.4913,-0.3498,-31.7182,-14.3385,-2.3624,-1.5007,0.5988
103.9,PUSHBACK,-38.1524,-20.4368,-0.4041,-31.7679,-14.3801,-2.3773,-1.5007,0.599
104.0,PUSHBACK,-38.289,-20.3748,-0.4585,-31.8142,-14.4176,-2.3925,-1.5007,0.5992
104.1,PUSHBACK,-38.4221,-20.3055,-0.5128,-31.8567,-14.451,-2.4079,-1.5007,0.5994
104.2,PUSHBACK,-38.5512,-20.2291,-0.5672,-31.8955,-14.4803,-2.4237,-1.5007,0.5995
104.3,PUSHBACK,-38.676,-20.1457,-0.6216,-31.9302,-14.5058,-2.4397,-1.5007,0.5996
104.4,PUSHBACK,-38.796,-20.0557,-0.676,-31.9609,-14.5274,-2.4559,-1.5007,0.5997
104.5,PUSHBACK,-38.911,-19.9593,-0.7304,-31.9873,-14.5453,-2.4723,-1.5007,0.5997
104.6,PUSHBACK,-39.0206,-19.8568,-0.7848,-32.0094,-14.5597,-2.4889,-1.5007,0.5998
104.7,PUSHBACK,-39.1244,-19.7485,-0.8392,-32.027,-14.5707,-2.5056,-1.5007,0.5998
104.8,PUSHBACK,-39.2222,-19.6347,-0.8936,-32.04,-14.5784,-2.5225,-1.5007,0.5999
104.9,PUSHBACK,-39.3137,-19.5157,-0.948,-32.0483,-14.583,-2.5394,-1.5007,0.5999
105.0,PUSHBACK,-39.3985,-19.392,-1.0024,-32.0519,-14.5846,-2.5565,-1.5007,0.5999
105.1,PUSHBACK,-39.4765,-19.2638,-1.0569,-32.0505,-14.5835,-2.5735,-1.5007,0.5999
105.2,PUSHBACK,-39.5474,-19.1315,-1.1113,-32.0441,-14.5797,-2.5906,-1.5007,0.5999
105.3,PUSHBACK,-39.611,-18.9956,-1.1657,-32.0327,-14.5735,-2.6077,-1.5007,0.6
105.4,PUSHBACK,-39.6671,-18.8565,-1.2202,-32.0162,-14.5651,-2.6248,-1.5007,0.6
105.5,PUSHBACK,-39.7156,-18.7145,-1.2746,-31.9945,-14.5545,-2.6418,-1.5007,0.6
105.6,PUSHBACK,-39.7563,-18.57,-1.329,-31.9675,-14.5421,-2.6588,-1.5007,0.6
105.7,PUSHBACK,-39.789,-18.4236,-1.3835,-31.9353,-14.528,-2.6757,-1.5007,0.6
105.8,PUSHBACK,-39.8137,-18.2756,-1.4379,-31.8977,-14.5123,-2.6924,-1.5007,0.6
105.9,PUSHBACK,-39.8304,-18.1265,-1.4923,-31.8548,-14.4954,-2.709,-1.5007,0.6
106.0,PUSHBACK,-39.8389,-17.9767,-1.5468,-31.8066,-14.4772,-2.7255,-1.5007,0.6
106.1,PUSHBACK,-39.8392,-17.8266,-1.6012,-31.7531,-14.4581,-2.7417,-1.5007,0.6
106.2,PUSHBACK,-39.8314,-17.6768,-1.6556,-31.6942,-14.4382,-2.7577,-1.5007,0.6
106.3,PUSHBACK,-39.8154,-17.5276,-1.7101,-31.63,-14.4177,-2.7735,-1.5007,0.6
106.4,PUSHBACK,-39.7914,-17.3795,-1.7645,-31.5606,-14.3967,-2.7891,-1.5007,0.6
106.5,PUSHBACK,-39.7593,-17.2329,-1.8189,-31.4859,-14.3754,-2.8043,-1.5007,0.6
106.6,PUSHBACK,-39.7193,-17.0883,-1.8734,-31.4061,-14.3539,-2.8192,-1.5007,0.6
106.7,PUSHBACK,-39.6715,-16.9461,-1.9278,-31.3212,-14.3325,-2.8338,-1.5007,0.6
106.8,PUSHBACK,-39.616,-16.8067,-1.9822,-31.2313,-14.3112,-2.848,-1.5007,0.6
106.9,BRAKING,-39.553,-16.6705,-2.0367,-31.1364,-14.2901,-2.8618,-1.5007,0.6
107.0,BRAKING,-39.4828,-16.5379,-2.0879,-31.0368,-14.2695,-2.8752,-1.5007,0.53
107.1,BRAKING,-39.4062,-16.4088,-2.1316,-30.9329,-14.2489,-2.8881,-1.5007,0.46
107.2,BRAKING,-39.3245,-16.283,-2.1683,-30.8259,-14.2282,-2.9006,-1.5007,0.39
107.3,BRAKING,-39.2385,-16.16,-2.1985,-30.7164,-14.2073,-2.9126,-1.5007,0.32
107.4,BRAKING,-39.1496,-16.04,-2.2225,-30.6051,-14.1865,-2.9244,-1.4613,0.256
107.5,BRAKING,-39.0615,-15.9263,-2.2408,-30.4933,-14.1661,-2.9358,-1.4076,0.2048
107.6,BRAKING,-38.9744,-15.8176,-2.2549,-30.3847,-14.1467,-2.9466,-1.3703,0.1638
107.7,BRAKING,-38.888,-15.7127,-2.2659,-30.2793,-14.1286,-2.957,-1.3431,0.1311
107.8,BRAKING,-38.8021,-15.6105,-2.2744,-30.1763,-14.1115,-2.9671,-1.3228,0.1049
107.9,BRAKING,-38.7166,-15.5103,-2.2812,-30.0751,-14.0954,-2.977,-1.3073,0.0839
108.0,BRAKING,-38.6315,-15.4118,-2.2865,-29.9755,-14.0803,-2.9867,-1.2954,0.0671
108.1,BRAKING,-38.5466,-15.3145,-2.2908,-29.8772,-14.0661,-2.9964,-1.2862,0.0537
108.2,BRAKING,-38.4618,-15.2181,-2.2941,-29.7801,-14.053,-3.0061,-1.2789,0.0429
108.3,BRAKING,-38.3772,-15.1225,-2.2968,-29.6841,-14.0408,-3.0157,-1.2733,0.0344
108.4,BRAKING,-38.2927,-15.0275,-2.2989,-29.589,-14.0295,-3.0254,-1.2688,0.0275
108.5,BRAKING,-38.2083,-14.9329,-2.3006,-29.4949,-14.0192,-3.0351,-1.2654,0.022
108.6,BRAKING,-38.1239,-14.8388,-2.302,-29.4017,-14.0099,-3.0448,-1.2626,0.0176
108.7,BRAKING,-38.0396,-14.7449,-2.3031,-29.3094,-14.0015,-3.0546,-1.2604,0.0141
108.8,BRAKING,-37.9554,-14.6512,-2.304,-29.2179,-13.994,-3.0645,-1.2587,0.0113
108.9,BRAKING,-37.8712,-14.5578,-2.3046,-29.1273,-13.9875,-3.0744,-1.2573,0.009
109.0,BRAKING,-37.787,-14.4645,-2.3052,-29.0375,-13.9819,-3.0844,-1.2562,0.0072
109.1,BRAKING,-37.7028,-14.3713,-2.3056,-28.9487,-13.9773,-3.0945,-1.2554,0.0058
109.2,BRAKING,-37.6186,-14.2781,-2.306,-28.8607,-13.9735,-3.1047,-1.2547,0.0046
109.3,BRAKING,-37.5345,-14.1851,-2.3063,-28.7736,-13.9707,-3.115,-1.2542,0.0037
109.4,BRAKING,-37.4503,-14.0921,-2.3065,-28.6875,-13.9688,-3.1254,-1.2537,0.003
109.5,BRAKING,-37.3662,-13.9992,-2.3067,-28.6023,-13.9679,-3.1359,-1.2534,0.0024
109.6,BRAKING,-37.282,-13.9063,-2.3068,-28.5182,-13.9678,3.1367,-1.2531,0.0019
109.7,BRAKING,-37.1979,-13.8134,-2.3069,-28.435,-13.9685,3.1261,-1.2529,0.0015
109.8,BRAKING,-37.1138,-13.7206,-2.307,-28.3528,-13.9702,3.1153,-1.2528,0.0012
109.9,BRAKING,-37.0297,-13.6278,-2.3071,-28.2717,-13.9727,3.1044,-1.2526,0.001
110.0,BRAKING,-36.9455,-13.535,-2.3072,-28.1917,-13.976,3.0935,-1.2525,0.0008
110.1,BRAKING,-36.8614,-13.4422,-2.3072,-28.1128,-13.9802,3.0824,-1.2524,0.0006
110.2,BRAKING,-36.7773,-13.3494,-2.3072,-28.035,-13.9851,3.0713,-1.2524,0.0005
110.3,BRAKING,-36.6932,-13.2566,-2.3073,-27.9583,-13.9909,3.06,-1.2523,0.0004
110.4,BRAKING,-36.6091,-13.1638,-2.3073,-27.8829,-13.9974,3.0487,-1.2523,0.0003
110.5,BRAKING,-36.525,-13.0711,-2.3073,-27.8087,-14.0046,3.0372,-1.2522,0.0003
110.6,BRAKING,-36.4408,-12.9783,-2.3073,-27.7357,-14.0126,3.0257,-1.2522,0.0002
110.7,BRAKING,-36.3567,-12.8855,-2.3074,-27.664,-14.0213,3.014,-1.2522,0.0002
110.8,BRAKING,-36.2726,-12.7928,-2.3074,-27.5936,-14.0307,3.0023,-1.2522,0.0001
110.9,BRAKING,-36.1885,-12.7,-2.3074,-27.5245,-14.0407,2.9905,-1.2522,0.0001
111.0,BRAKING,-36.1044,-12.6073,-2.3074,-27.4568,-14.0513,2.9785,-1.2521,0.0001
111.1,BRAKING,-36.0203,-12.5145,-2.3074,-27.3904,-14.0626,2.9665,-1.2521,0.0001
111.2,BRAKING,-35.9362,-12.4217,-2.3074,-27.3255,-14.0744,2.9544,-1.2521,0.0001
111.3,BRAKING,-35.852,-12.329,-2.3074,-27.2619,-14.0868,2.9422,-1.2521,0.0
111.4,BRAKING,-35.7679,-12.2362,-2.3074,-27.1998,-14.0996,2.9299,-1.2521,0.0
111.5,BRAKING,-35.6838,-12.1435,-2.3074,-27.1392,-14.113,2.9176,-1.2521,0.0
111.6,BRAKING,-35.5997,-12.0507,-2.3074,-27.0801,-14.1267,2.9051,-1.2521,0.0
111.7,BRAKING,-35.5156,-11.958,-2.3074,-27.0224,-14.1409,2.8926,-1.2521,0.0
111.8,BRAKING,-35.4315,-11.8652,-2.3074,-26.9663,-14.1555,2.8799,-1.2521,0.0
111.9,BRAKING,-35.3474,-11.7725,-2.3074,-26.9118,-14.1704,2.8672,-1.2521,0.0
112.0,BRAKING,-35.2633,-11.6797,-2.3074,-26.8588,-14.1856,2.8544,-1.2521,0.0
112.1,BRAKING,-35.1791,-11.587,-2.3074,-26.8074,-14.2011,2.8415,-1.2521,0.0
112.2,BRAKING,-35.095,-11.4942,-2.3074,-26.7576,-14.2168,2.8286,-1.2521,0.0
112.3,BRAKING,-35.0109,-11.4015,-2.3074,-26.7094,-14.2326,2.8156,-1.2521,0.0
112.4,BRAKING,-34.9268,-11.3087,-2.3074,-26.6629,-14.2486,2.8025,-1.2521,0.0
112.5,BRAKING,-34.8427,-11.216,-2.3074,-26.618,-14.2647,2.7893,-1.2521,0.0
112.6,BRAKING,-34.7586,-11.1232,-2.3074,-26.5747,-14.2809,2.776,-1.2521,0.0
112.7,BRAKING,-34.6745,-11.0305,-2.3074,-26.5331,-14.2971,2.7627,-1.2521,0.0
112.8,BRAKING,-34.5903,-10.9377,-2.3074,-26.4932,-14.3132,2.7493,-1.2521,0.0
112.9,BRAKING,-34.5062,-10.845,-2.3074,-26.455,-14.3293,2.7359,-1.2521,0.0
113.0,BRAKING,-34.4221,-10.7522,-2.3074,-26.4184,-14.3452,2.7224,-1.2521,0.0
113.1,BRAKING,-34.338,-10.6595,-2.3074,-26.3836,-14.361,2.7088,-1.2521,0.0
113.2,BRAKING,-34.2539,-10.5667,-2.3074,-26.3504,-14.3765,2.6952,-1.2521,0.0
113.3,BRAKING,-34.1698,-10.474,-2.3074,-26.3189,-14.3918,2.6815,-1.2521,0.0
113.4,BRAKING,-34.0857,-10.3812,-2.3074,-26.2891,-14.4068,2.6677,-1.2521,0.0
113.5,BRAKING,-34.0016,-10.2885,-2.3074,-26.261,-14.4214,2.654,-1.2521,0.0
113.6,BRAKING,-33.9174,-10.1957,-2.3074,-26.2345,-14.4356,2.6401,-1.2521,0.0
113.7,BRAKING,-33.8333,-10.103,-2.3074,-26.2098,-14.4493,2.6262,-1.2521,0.0
113.8,BRAKING,-33.7492,-10.0102,-2.3074,-26.1867,-14.4626,2.6123,-1.2521,0.0
113.9,BRAKING,-33.6651,-9.9175,-2.3074,-26.1652,-14.4753,2.5983,-1.2521,0.0
114.0,BRAKING,-33.581,-9.8247,-2.3074,-26.1455,-14.4874,2.5843,-1.2521,0.0
114.1,BRAKING,-33.4969,-9.732,-2.3074,-26.1273,-14.4989,2.5703,-1.2521,0.0
114.2,BRAKING,-33.4128,-9.6392,-2.3074,-26.1108,-14.5096,2.5562,-1.2521,0.0
114.3,BRAKING,-33.3286,-9.5465,-2.3074,-26.0958,-14.5196,2.5421,-1.2521,0.0
114.4,BRAKING,-33.2445,-9.4537,-2.3074,-26.0825,-14.5289,2.528,-1.2521,0.0
114.5,BRAKING,-33.1604,-9.361,-2.3074,-26.0707,-14.5373,2.5138,-1.2521,0.0
114.6,BRAKING,-33.0763,-9.2682,-2.3074,-26.0604,-14.5448,2.4996,-1.2521,0.0
114.7,BRAKING,-32.9922,-9.1755,-2.3074,-26.0517,-14.5514,2.4854,-1.2521,0.0
114.8,BRAKING,-32.9081,-9.0827,-2.3074,-26.0445,-14.557,2.4712,-1.2521,0.0
114.9,BRAKING,-32.824,-8.99,-2.3074,-26.0387,-14.5617,2.457,-1.2521,0.0
115.0,BRAKING,-32.7399,-8.8972,-2.3074,-26.0344,-14.5652,2.4427,-1.2521,0.0
115.1,BRAKING,-32.6557,-8.8045,-2.3074,-26.0314,-14.5677,2.4285,-1.2521,0.0
115.2,BRAKING,-32.5716,-8.7117,-2.3074,-26.0299,-14.5691,2.4142,-1.2521,0.0
115.3,BRAKING,-32.4875,-8.619,-2.3074,-26.0297,-14.5692,2.3999,-1.2521,0.0
115.4,BRAKING,-32.4034,-8.5262,-2.3074,-26.0308,-14.5682,2.3857,-1.2521,0.0
115.5,BRAKING,-32.3193,-8.4335,-2.3074,-26.0332,-14.5659,2.3714,-1.2521,0.0
115.6,BRAKING,-32.2352,-8.3407,-2.3074,-26.0368,-14.5623,2.3572,-1.2521,0.0
115.7,BRAKING,-32.1511,-8.248,-2.3074,-26.0417,-14.5575,2.3429,-1.2521,0.0
115.8,BRAKING,-32.0669,-8.1552,-2.3074,-26.0477,-14.5512,2.3287,-1.2521,0.0
115.9,BRAKING,-31.9828,-8.0625,-2.3074,-26.0548,-14.5436,2.3145,-1.2521,0.0
116.0,BRAKING,-31.8987,-7.9697,-2.3074,-26.063,-14.5346,2.3003,-1.2521,0.0
116.1,BRAKING,-31.8146,-7.877,-2.3074,-26.0723,-14.5241,2.2861,-1.2521,0.0
116.2,BRAKING,-31.7305,-7.7842,-2.3074,-26.0825,-14.5122,2.272,-1.2521,0.0
116.3,BRAKING,-31.6464,-7.6915,-2.3074,-26.0937,-14.4988,2.2579,-1.2521,0.0
116.4,BRAKING,-31.5623,-7.5987,-2.3074,-26.1058,-14.4838,2.2438,-1.2521,0.0
116.5,BRAKING,-31.4782,-7.506,-2.3074,-26.1188,-14.4674,2.2297,-1.2521,0.0
116.6,BRAKING,-31.394,-7.4132,-2.3074,-26.1326,-14.4493,2.2157,-1.2521,0.0
116.7,BRAKING,-31.3099,-7.3205,-2.3074,-26.1471,-14.4297,2.2017,-1.2521,0.0
116.8,BRAKING,-31.2258,-7.2277,-2.3074,-26.1624,-14.4086,2.1878,-1.2521,0.0
116.9,BRAKING,-31.1417,-7.135,-2.3074,-26.1784,-14.3858,2.1738,-1.2521,0.0
117.0,BRAKING,-31.0576,-7.0422,-2.3074,-26.195,-14.3613,2.16,-1.2521,0.0
117.1,BRAKING,-30.9735,-6.9495,-2.3074,-26.2122,-14.3353,2.1462,-1.2521,0.0
117.2,BRAKING,-30.8894,-6.8567,-2.3074,-26.23,-14.3076,2.1324,-1.2521,0.0
117.3,BRAKING,-30.8052,-6.764,-2.3074,-26.2482,-14.2783,2.1187,-1.2521,0.0
117.4,BRAKING,-30.7211,-6.6712,-2.3074,-26.2669,-14.2473,2.105,-1.2521,0.0
117.5,BRAKING,-30.637,-6.5785,-2.3074,-26.2859,-14.2147,2.0914,-1.2521,0.0
117.6,BRAKING,-30.5529,-6.4857,-2.3074,-26.3054,-14.1803,2.0779,-1.2521,0.0
117.7,BRAKING,-30.4688,-6.393,-2.3074,-26.3251,-14.1444,2.0644,-1.2521,0.0
117.8,BRAKING,-30.3847,-6.3002,-2.3074,-26.3451,-14.1067,2.051,-1.2521,0.0
117.9,BRAKING,-30.3006,-6.2075,-2.3074,-26.3653,-14.0674,2.0377,-1.2521,0.0
118.0,BRAKING,-30.2165,-6.1147,-2.3074,-26.3856,-14.0265,2.0244,-1.2521,0.0
118.1,BRAKING,-30.1323,-6.022,-2.3074,-26.4061,-13.9839,2.0112,-1.2521,0.0
118.2,BRAKING,-30.0482,-5.9292,-2.3074,-26.4267,-13.9396,1.998,-1.2521,0.0
118.3,BRAKING,-29.9641,-5.8365,-2.3074,-26.4473,-13.8937,1.985,-1.2521,0.0
118.4,BRAKING,-29.88,-5.7437,-2.3074,-26.4679,-13.8462,1.972,-1.2521,0.0
118.5,BRAKING,-29.7959,-5.651,-2.3074,-26.4885,-13.797,1.9591,-1.2521,0.0
118.6,BRAKING,-29.7118,-5.5582,-2.3074,-26.5089,-13.7463,1.9462,-1.2521,0.0
118.7,BRAKING,-29.6277,-5.4655,-2.3074,-26.5292,-13.6939,1.9335,-1.2521,0.0
118.8,BRAKING,-29.5435,-5.3727,-2.3074,-26.5494,-13.64,1.9208,-1.2521,0.0
118.9,BRAKING,-29.4594,-5.28,-2.3074,-26.5693,-13.5845,1.9082,-1.2521,0.0
119.0,BRAKING,-29.3753,-5.1872,-2.3074,-26.589,-13.5274,1.8957,-1.2521,0.0
119.1,BRAKING,-29.2912,-5.0945,-2.3074,-26.6084,-13.4688,1.8833,-1.2521,0.0
119.2,BRAKING,-29.2071,-5.0017,-2.3074,-26.6275,-13.4087,1.871,-1.2521,0.0
119.3,BRAKING,-29.123,-4.909,-2.3074,-26.6463,-13.3471,1.8587,-1.2521,0.0
119.4,BRAKING,-29.0389,-4.8162,-2.3074,-26.6646,-13.284,1.8466,-1.2521,0.0
119.5,BRAKING,-28.9548,-4.7235,-2.3074,-26.6825,-13.2195,1.8345,-1.2521,0.0
